track_name,track_id,duration_ms,album_name,release_date,label,album_popularity,album_id,artist_id,duration_sec
Around The Moon,1IBtj0Pmh2fzhktjn82C39,164373,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,164.373
Ed Quall'S Polka,3wfOcYC8U5OMoUOf2Ygeam,105506,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,105.506
Sakkijarven Polka,6172is19r0mIgUdfsHWAxQ,134906,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,134.906
Chicago Waltz,3ERNVENBUM3KcoGGZfNbj0,170733,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,170.733
"Maailman Matti (Matti, Man Of The World)",5NszLYUZyydAxpsrDhjhJv,149200,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,149.2
Fleeting Memories Waltz,2pq22LfVEw7ediqYcdjyvG,144800,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,144.8
Fylke Dans,0sUCXIIZg1LlBzSs1ijuZL,100240,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,100.24
Meisner Magic,6gcPe4n5jBzIgdZzR4Ir3W,130960,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,130.96
Finn Polka,1qqDDimdorvM0UUwOyJ8qK,104866,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,104.866
Bunjevacko Kolo/S One Strane Dunava (Bunjevac Kolo/On The Other Side Of The Danube),5U1B0EyGxm7GMfC5ITrjeb,170800,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,170.8
Mountaineer Polka,1TwIolFDLui4VDlGAKimJa,141066,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,141.066
Little Vagabond Waltz,7jWcQ948v6IX7Kf1pdhGEb,182560,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,182.56
Happy Fellow (Jestem Chlopak Wesoly),303QeAJXSCdzz9aUEcG1Sa,130666,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,130.666
Karl'S Bad Schottische,6qo3hWmKzsdnx4aNbvvucw,124466,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,124.466
Orpopojan Valssi (Orphan Boy'S Waltz),5Ik3VlTq93tLojQP3rwnAN,174493,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,174.493
All Smiles Tonight,3xoOYnxQWWg0WW3Zkp5yJa,160893,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,160.893
Gde Su Oni Lepi Cajti? (Where Have The Good Times Gone?),5cQtHBPYIggZFS9b2SXCM7,186733,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,186.733
Jump River Polka,4vJ7hYq8XXzz9g74DVtsct,140666,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,140.666
Dorothy'S Oberek,02IuL8vGoOJaB5xJPUL7vE,128426,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,128.426
Owl Polka,2HiJhFpjtjDKbHsh50wlhr,220040,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,220.04
Remmem Valsen,1iU7KXUMJF77hw4NEwK745,162600,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,162.6
"Jeste Li Cula 'Judi (People, Have You Heard?)",71pINZEqcpBCGW2AH3f57L,143440,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,143.44
Bijeli Slapovi (White Waves),7KYwJn3t3EnE4Eqps68DpA,136426,Deep Polka: Dance Music From The Midwest,1998-06-16 00:00:00 UTC,Smithsonian Folkways Recordings,29,2oNrAhOVcFds0sEqR9DOPA,0LyfQWJT6nXafLPZqxe9Of,136.426
N.I.B.,5MsmrEI8elVpTzb4ksryqJ,293533,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,293.533
Children Of The Grave,31ZkP4a5jbIxTDU4fIa8Vk,421293,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,421.293
Sweet Leaf,0UAB6l1qMGO4ubKsj01cju,325000,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,325.0
Who Are You?,6TmkjQMYgQPUp2qldxS6Re,289306,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,289.306
Neon Knights,4M3r1md8u4zyOf3DK0l9vQ,236866,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,236.866
Disturbing The Priest,0DnzVA8QuMZja8BENTeghG,335093,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,335.093
Sabbath Bloody Sabbath,0u01elBz1xzeMxwHa09AO6,379466,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,379.466
Paranoid,3Wz9wVHUAM9mqLJjrsnE7U,155733,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,155.733
Heaven And Hell,1IqwlqnFHw1y4kNkbqIM5l,281826,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,281.826
Into The Void,2aNjOmXALPzlnDPS52eJus,350066,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,350.066
Electric Funeral,6zHUBinq4IBWb6JXfmYqMg,336600,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,336.6
Cornucopia,4Iqcm7NwMkjBA4rXfQEvZH,180440,Hell Rules: A Tribute To Black Sabbath,1999-06-01 00:00:00 UTC,Dwell Records,2,2vKyVUvTEX0fT4lOZiUbkh,0LyfQWJT6nXafLPZqxe9Of,180.44
Lert Gush - Original Mix,7720LMnyJVzjnrtQ3rh2NT,480000,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,480.0
Rickety Reked - Original Mix,4NQy50qo18hcjWo485mSRz,432972,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,432.972
System Wobble - Original Mix,3P6Z1lRPwMnc4D0TAMKzVR,456486,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,456.486
Keep It Real - Original Mix,4ZdTsvm1EkOGUwr6VnIC1k,405405,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,405.405
Jimmy Criket - Original Mix,3JawXYGhxHRf4OJWBceVkQ,408648,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,408.648
A New Level - Original Mix,6wrOWxTw1XDNPa0J8pYQ6Z,448378,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,448.378
Smoked Clay - Kabayun Remix,6TFV1bjawBXVHnk2NMXF1s,444121,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,444.121
Virtual Analog - Original Mix,0DCGVJvRQ54ZuRWdKp9RRi,431554,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,431.554
Good Question - Original Mix,1GmGhVsDFv243iDSdyhg0J,407027,Deep Purple,2015-10-30 00:00:00 UTC,Purple Hexagon Records,2,30bxabW0gs8eHNxCQFu5gp,0LyfQWJT6nXafLPZqxe9Of,407.027
Double Dip,3QwJ2ZKZ27YUtbqjj1ZGGF,157624,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,157.624
Piece Of Mind,4wy49EuQ4c9aT1a6J22vWZ,161763,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,161.763
Naked,06TRb6BAEDKfb7Rzq8uenD,158977,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,158.977
The Proposal,4PNcSHXgp6uv7wPoe0zoHs,157479,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,157.479
My Moods,7hS8C8Tanl1AHly8PWbzkI,157390,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,157.39
Always Amour,6ZLSTiK6CnOAtxYrE8vZUw,159317,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,159.317
Premonitions,4nUvJIOecb3PwRvwzLXbAT,161602,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,161.602
Via Lactea,0cmMY3DK01jj3EBQDFrpnm,160601,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,160.601
Iron Throne,3FP91IsaHIgxmNyzndUbHB,160221,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,160.221
Himalaya,3ai6LH95rC47iBMlcjxegO,156598,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,156.598
Chaos Theory,07dSjmfFHhnsTkaqI86aTT,160417,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,160.417
The Artificial Method,4f5BmmrfrUN15RLzWxR7Q2,158870,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,158.87
Ohana,7hj6qJN4PRwiS1VI5IDuZm,160615,Deep Passions,2022-07-11 00:00:00 UTC,Rebel Groove,13,36zgaHMzNkfi8dBPWDy4f7,0LyfQWJT6nXafLPZqxe9Of,160.615
On The Way,4IfmARfMo5zm1aLfc1aGEw,544000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,544.0
The First Time,6YC9aYXScZ3oSpQvyofn1I,266000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,266.0
Cveta - Deep Mix,55lb652Eoro3MwENbK4qtC,535418,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,535.418
So Isses - Oliver Koletzki Remix,7wukjDXqjPTYU0kfcs1sKx,408856,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,408.856
Isso Não É St. Tropez,4H79VTftqQOUdxXSrkyiTU,348000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,348.0
Nina Said - Magnutze Remix,2lSHv0B2XpoX55YGf28lok,419000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,419.0
Something Sensible,14oXScMbEYG9yOsFwjLto8,334625,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,334.625
Totally Yours,6Er8fmCBMDknCVBBtuRzt6,363874,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,363.874
Paradise - Instrumental,1PtFSafRZBiwXG60tuaXdZ,270000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,270.0
The Girl - Sous Sol Remix,0uXkAWN9EtTL0GXnf0JHfA,398048,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,398.048
Soleado,6Yo03t5ZlK9DPC90kM0nzZ,329523,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,329.523
Making Out,4gjzhpZ2HFdJFE8tRTAaGa,326000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,326.0
Rewinder - Sous Sol Remix,2zBQCHI4izcpMhkcMD19Qa,448850,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,448.85
We Met Again,0YxYdoItiTBByekQYptWvZ,260146,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,260.146
Morning Berlin - Radunz & Leitner Mix,2Tqn20Qa2v6hNsKf2bR5zZ,318536,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,318.536
Nosotros - Rhadow Remix,60lxvk8n3rSdQDP3Gc1vts,441021,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,441.021
Back In Time,27VLYgVu43lTGkXCdGLWNp,491900,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,491.9
Nosotros,7Fmdw5RujhK6dpawyl3b7k,384793,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,384.793
Show Me Your Soul - Stradivarius Remix,4V0euhbfjfsfn6ewjqWuLT,347213,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,347.213
Carrera,5bXLCkSyFw8HZ6P7G9qw6q,408000,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,408.0
1992 - Papillon & Kenny Raw Remix,51ib92Y1C87m4YhijUqkX3,431528,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,431.528
Villelaure - Magnutze Remix,2H4N4Lq4eykMJvQWcXCNGU,402105,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,402.105
Morning Berlin - Mückenschwarm Mix,1hROYtnZHM1EnciVjWMPNE,419008,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,419.008
Boom,068NofMMKMScjus4jIJvK0,499356,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,499.356
Unbelievable,7LB8SiErMJi1qIYGiBc668,384082,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,384.082
Rewind - Deep House Edit,0wjbVY1rKp1qOYny2PJWsT,165988,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,165.988
Falling - Berlin Mix,5OxDCyVI7Q7sbRpQpkTbDF,189677,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,189.677
Villelaure - Eliazar Remix,6PJipEAGBRalesUHxAfiH0,404628,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,404.628
Reflective Substrates,53ryzAMLUL3AB3OSMIgN7P,370476,Deep House Purple 2,2019-12-01 00:00:00 UTC,Leeloopstep Records,0,3BkoLmlr5AVp2KXbn78Dbp,0LyfQWJT6nXafLPZqxe9Of,370.476
